Price,Returns,Range,Log_Range,pct_Range,fg,pct_fg,RSI,pct_RSI
Ticker,,,,,,,,
Date,,,,,,,,
2020-10-20,0.014734826605249336,0.02726002931322591,0.026895091997996157,-0.20422685533153995,56.0,0.018181818181818077,69.9852428585682,0.043361662866414186
2020-10-21,0.07338405430586939,0.10786029615762494,0.10243049387518255,2.9567197422379046,61.0,0.08928571428571419,79.92688922183142,0.142053466662309
2020-10-22,0.011027987566796663,0.034952954561650484,0.034355971154437656,-0.675942345730528,73.0,0.19672131147540983,80.98963127255318,0.013296427035615066
2020-10-23,-0.0026529704553783216,0.020647826573388484,0.020437549781789893,-0.40926806239027447,74.0,0.013698630136986356,79.88926073470026,-0.013586560656757007
2020-10-24,0.01355828284978525,0.02012450923663911,0.01992468772556035,-0.025344911479634358,73.0,-0.013513513513513487,81.2955741839759,0.017603285301960536
2020-10-25,-0.0058830252475124915,0.032464761655210284,0.03194891612314207,0.6131951976301737,76.0,0.041095890410958846,78.71361933461732,-0.031760091189164785
2020-10-26,0.0033765071930938885,0.031422789738402956,0.03093919831692675,-0.03209547409814728,75.0,-0.013157894736842146,79.12293478248873,0.005200058786921868
2020-10-27,0.04332755896265355,0.05350583634370931,0.052123494202821266,0.7027716758807652,61.0,-0.18666666666666665,83.58756891768856,0.05642654873044384
2020-10-28,-0.02844584941845549,0.07001444200073625,0.06767214557967824,0.30853840973495705,70.0,0.14754098360655732,72.53825982008043,-0.1321884251531319
2020-10-29,0.012475103458646658,0.04868916647312305,0.047540971370156344,-0.3045839532276635,67.0,-0.042857142857142816,74.13986102283391,0.02207939929529612
2020-10-30,0.008052075583308513,0.039228881132444604,0.038478977685958066,-0.19429959528883334,74.0,0.10447761194029859,75.15734704643951,0.013723872820482264
2020-10-31,0.01716060814063042,0.04240626490556121,0.04153175688868154,0.0809960335699893,73.0,-0.013513513513513487,77.2388645021734,0.027695462087661493
2020-11-01,-0.003189593193523672,0.01714476034073842,0.016999447488333038,-0.5957021827100355,72.0,-0.013698630136986356,75.95606009968805,-0.016608276296569024
2020-11-02,-0.01367823012311885,0.04267584770322186,0.04179033931815286,1.489148104439693,71.0,-0.01388888888888884,70.58733645255008,-0.0706819658641038
2020-11-03,0.02907841515337467,0.04949479863032202,0.048308904220840165,0.15978477977803274,71.0,0.0,74.71131501756852,0.05842377361540829
2020-11-04,0.013061444695718672,0.04700093906382552,0.0459298287970955,-0.050386295843391715,74.0,0.04225352112676051,76.34951036396734,0.021927004577734888
2020-11-05,0.09741581080424415,0.11376438234057606,0.10774561315660963,1.4204704120079024,72.0,-0.027027027027026973,84.74234422221251,0.10992649223597528
2020-11-06,-0.0008969303080480761,0.044434542110700415,0.04347563093695424,-0.6094160474789301,90.0,0.25,84.43069224584744,-0.0036776416704717985
2020-11-07,-0.04817614127429782,0.09109575499547717,0.08718247109805209,1.0501112573305922,88.0,-0.022222222222222254,69.91649676233985,-0.17190662657656275
