model_id,model_type,scaling,features,n_features,silhouette_score,log_likelihood,window_size,step_size,n_mixtures,n_factors
RollingHMM_none_Range+RSI+pct_RSI_52,RollingHMM,none,Range+RSI+pct_RSI,3,0.048014165861171354,-2326.033482957647,730.0,21.0,,
HierarchicalHMM_3factors_robust_Returns+Range+pct_Range+fg+pct_fg+RSI+pct_RSI_637,HierarchicalHMM,robust,Returns+Range+pct_Range+fg+pct_fg+RSI+pct_RSI,7,0.046469451058320066,-6933.339799714032,,,,3.0
HierarchicalHMM_2factors_none_Returns+Range+RSI_28,HierarchicalHMM,none,Returns+Range+RSI,3,0.045709581933002674,-4340.716568345544,,,,2.0
RollingHMM_robust_Returns+pct_Range_135,RollingHMM,robust,Returns+pct_Range,2,0.04369351584288918,-1773.2159617484538,730.0,21.0,,
StandardHMM_none_Returns+Range+pct_Range+fg+pct_fg+RSI+pct_RSI_126,StandardHMM,none,Returns+Range+pct_Range+fg+pct_fg+RSI+pct_RSI,7,0.043559327732882784,-4227.538928227422,,,,
HierarchicalHMM_3factors_robust_Returns+Range+fg+pct_fg+RSI_542,HierarchicalHMM,robust,Returns+Range+fg+pct_fg+RSI,5,0.04347121946129604,-6493.559715764873,,,,3.0
HierarchicalHMM_2factors_robust_fg+pct_fg+RSI+pct_RSI_514,HierarchicalHMM,robust,fg+pct_fg+RSI+pct_RSI,4,0.04286959443402641,-3678.922957261709,,,,2.0
HierarchicalHMM_2factors_none_pct_Range+pct_fg+RSI+pct_RSI_191,HierarchicalHMM,none,pct_Range+pct_fg+RSI+pct_RSI,4,0.04245026265826336,-4557.473668166548,,,,2.0
HierarchicalHMM_3factors_none_Returns+Range+pct_fg+pct_RSI_117,HierarchicalHMM,none,Returns+Range+pct_fg+pct_RSI,4,0.042369820629463775,-6071.714432829575,,,,3.0
HierarchicalHMM_2factors_robust_Returns+pct_Range+fg+pct_fg+RSI+pct_RSI_626,HierarchicalHMM,robust,Returns+pct_Range+fg+pct_fg+RSI+pct_RSI,6,0.041712111163842214,-4299.841422730812,,,,2.0
HierarchicalHMM_1factors_robust_Returns+fg+pct_RSI_363,HierarchicalHMM,robust,Returns+fg+pct_RSI,3,0.04094693527728794,-2619.2965338220797,,,,1.0
StandardHMM_none_Returns+Range+pct_Range+fg+pct_fg+pct_RSI_120,StandardHMM,none,Returns+Range+pct_Range+fg+pct_fg+pct_RSI,6,0.0407561795385108,3227.9602146467323,,,,
HierarchicalHMM_2factors_robust_Returns+pct_Range+pct_fg+RSI+pct_RSI_569,HierarchicalHMM,robust,Returns+pct_Range+pct_fg+RSI+pct_RSI,5,0.04061313673228128,-4691.038426231293,,,,2.0
HierarchicalHMM_2factors_none_Range+pct_Range+RSI_56,HierarchicalHMM,none,Range+pct_Range+RSI,3,0.04056868927810536,-4783.102950327988,,,,2.0
HierarchicalHMM_2factors_none_Returns+pct_Range+pct_fg+pct_RSI_134,HierarchicalHMM,none,Returns+pct_Range+pct_fg+pct_RSI,4,0.04039207820752916,-4611.077936504937,,,,2.0
HierarchicalHMM_1factors_robust_Returns+pct_Range+fg_351,HierarchicalHMM,robust,Returns+pct_Range+fg,3,0.040231516068045446,-2516.2299456926826,,,,1.0
GMMHMM_none_Returns+pct_Range+pct_fg_34,GMMHMM,none,Returns+pct_Range+pct_fg,3,0.0388389086650015,-8455.099453678838,,,3.0,
RollingHMM_none_RSI+pct_RSI_27,RollingHMM,none,RSI+pct_RSI,2,0.03880936722151683,-1393.6623950516207,730.0,21.0,,
HierarchicalHMM_3factors_robust_Returns+pct_Range+fg+pct_fg+pct_RSI_562,HierarchicalHMM,robust,Returns+pct_Range+fg+pct_fg+pct_RSI,5,0.03873377926321755,-6454.418129821794,,,,3.0
HierarchicalHMM_3factors_robust_Returns+fg+pct_fg+pct_RSI_464,HierarchicalHMM,robust,Returns+fg+pct_fg+pct_RSI,4,0.037713847070950705,-6692.190418907522,,,,3.0
HierarchicalHMM_2factors_robust_Returns+Range+pct_Range+fg+pct_fg+RSI+pct_RSI_636,HierarchicalHMM,robust,Returns+Range+pct_Range+fg+pct_fg+RSI+pct_RSI,7,0.03754618980724643,-4280.789102789792,,,,2.0
GMMHMM_robust_Returns+pct_fg+RSI_167,GMMHMM,robust,Returns+pct_fg+RSI,3,0.03734050706641923,-7398.84961566019,,,3.0,
StandardHMM_robust_Returns+pct_fg+RSI_167,StandardHMM,robust,Returns+pct_fg+RSI,3,0.03734050706641923,-7398.849615659988,,,,
HierarchicalHMM_2factors_none_Returns+pct_Range+fg+pct_RSI_128,HierarchicalHMM,none,Returns+pct_Range+fg+pct_RSI,4,0.03689086724909065,-4173.604188025347,,,,2.0
StandardHMM_none_Returns+Range+fg+RSI+pct_RSI_106,StandardHMM,none,Returns+Range+fg+RSI+pct_RSI,5,0.036809517440678195,-2746.932620170874,,,,
HierarchicalHMM_2factors_none_Range+pct_Range+fg+pct_fg_152,HierarchicalHMM,none,Range+pct_Range+fg+pct_fg,4,0.036649036415920835,-4334.771398488728,,,,2.0
HierarchicalHMM_1factors_robust_pct_Range+fg+pct_fg+RSI_501,HierarchicalHMM,robust,pct_Range+fg+pct_fg+RSI,4,0.03656933637748755,-1870.5669550914138,,,,1.0
HierarchicalHMM_2factors_none_Range+pct_Range+fg+pct_fg+pct_RSI_261,HierarchicalHMM,none,Range+pct_Range+fg+pct_fg+pct_RSI,5,0.03605764273169805,-4334.571383540055,,,,2.0
HierarchicalHMM_1factors_robust_Returns+Range+fg+pct_fg+RSI_540,HierarchicalHMM,robust,Returns+Range+fg+pct_fg+RSI,5,0.03528949402922694,-2078.589567335119,,,,1.0
HierarchicalHMM_2factors_none_Range+pct_Range+pct_fg+RSI_161,HierarchicalHMM,none,Range+pct_Range+pct_fg+RSI,4,0.03524146368377363,-4197.007963055865,,,,2.0
RollingHMM_none_Returns+fg+RSI_38,RollingHMM,none,Returns+fg+RSI,3,0.03476462109292857,-1775.9653925848343,730.0,21.0,,
HierarchicalHMM_3factors_none_Range+fg+pct_fg+pct_RSI_174,HierarchicalHMM,none,Range+fg+pct_fg+pct_RSI,4,0.03472637402694106,-6713.8276144861375,,,,3.0
HierarchicalHMM_3factors_robust_Returns+pct_Range+pct_fg+RSI+pct_RSI_570,HierarchicalHMM,robust,Returns+pct_Range+pct_fg+RSI+pct_RSI,5,0.03460193161141902,-6482.825605090273,,,,3.0
HierarchicalHMM_1factors_none_Range+pct_Range+pct_fg+pct_RSI_163,HierarchicalHMM,none,Range+pct_Range+pct_fg+pct_RSI,4,0.03440234015957864,-1955.143253155554,,,,1.0
HierarchicalHMM_1factors_none_Range+pct_Range+pct_fg_53,HierarchicalHMM,none,Range+pct_Range+pct_fg,3,0.034193584526418526,-1955.038669965104,,,,1.0
RollingHMM_none_Range+pct_Range+RSI_45,RollingHMM,none,Range+pct_Range+RSI,3,0.03411090709505018,-2249.8488064882417,730.0,21.0,,
HierarchicalHMM_1factors_none_pct_Range+pct_fg+pct_RSI_79,HierarchicalHMM,none,pct_Range+pct_fg+pct_RSI,3,0.03378215782505223,-1954.4681591102822,,,,1.0
HierarchicalHMM_1factors_none_pct_Range+pct_fg_12,HierarchicalHMM,none,pct_Range+pct_fg,2,0.033580256550518967,-1954.3663362017076,,,,1.0
HierarchicalHMM_1factors_none_Returns+pct_Range+pct_fg_33,HierarchicalHMM,none,Returns+pct_Range+pct_fg,3,0.03352538402452162,-1955.830934782898,,,,1.0
RollingHMM_none_fg+RSI+pct_RSI_61,RollingHMM,none,fg+RSI+pct_RSI,3,0.03332812418622843,-1688.6372767472863,730.0,21.0,,
HierarchicalHMM_1factors_none_Returns+Range+pct_Range+pct_fg_94,HierarchicalHMM,none,Returns+Range+pct_Range+pct_fg,4,0.03281003517487024,-1957.622229822313,,,,1.0
HierarchicalHMM_2factors_robust_Returns+Range+fg+pct_RSI_430,HierarchicalHMM,robust,Returns+Range+fg+pct_RSI,4,0.032289373562733904,-3959.5277166729284,,,,2.0
RollingHMM_robust_Returns+Range+fg+pct_RSI_196,RollingHMM,robust,Returns+Range+fg+pct_RSI,4,0.031877095165013844,-2507.224270884636,730.0,21.0,,
HierarchicalHMM_1factors_none_Returns+pct_Range+pct_fg+pct_RSI_133,HierarchicalHMM,none,Returns+pct_Range+pct_fg+pct_RSI,4,0.03140471365746112,-1967.101497253097,,,,1.0
HierarchicalHMM_2factors_none_fg+pct_fg+pct_RSI_86,HierarchicalHMM,none,fg+pct_fg+pct_RSI,3,0.03119607572672681,-4554.175224550591,,,,2.0
HierarchicalHMM_1factors_robust_Returns+pct_Range+fg+pct_fg+RSI_556,HierarchicalHMM,robust,Returns+pct_Range+fg+pct_fg+RSI,5,0.030647601224032057,-2077.5521364560313,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+pct_Range+fg+RSI_200,HierarchicalHMM,none,Returns+Range+pct_Range+fg+RSI,5,0.029997827440423716,-2109.8541653525635,,,,1.0
HierarchicalHMM_1factors_robust_Range+pct_Range+fg+pct_fg+RSI_576,HierarchicalHMM,robust,Range+pct_Range+fg+pct_fg+RSI,5,0.02996012262644006,-1957.0046558534673,,,,1.0
GMMHMM_none_Returns+Range+pct_Range+fg_63,GMMHMM,none,Returns+Range+pct_Range+fg,4,0.029603398112429347,-9308.149046781007,,,3.0,
RollingHMM_none_Returns+pct_Range+RSI_35,RollingHMM,none,Returns+pct_Range+RSI,3,0.029391507226492995,-2442.7244275311923,730.0,21.0,,
RollingHMM_robust_Returns+RSI_138,RollingHMM,robust,Returns+RSI,2,0.02899437376280078,-1516.2084423954443,730.0,21.0,,
RollingHMM_none_fg+pct_fg+RSI+pct_RSI_97,RollingHMM,none,fg+pct_fg+RSI+pct_RSI,4,0.02888009477783149,-2871.5685583453237,730.0,21.0,,
RollingHMM_none_Range+pct_Range+fg+pct_fg_83,RollingHMM,none,Range+pct_Range+fg+pct_fg,4,0.0287439334345015,-3288.32551448302,730.0,21.0,,
HierarchicalHMM_3factors_robust_Returns+Range+fg+pct_fg+RSI+pct_RSI_622,HierarchicalHMM,robust,Returns+Range+fg+pct_fg+RSI+pct_RSI,6,0.028472720036483812,-6509.719578249164,,,,3.0
GMMHMM_none_Returns+Range+fg+RSI+pct_RSI_106,GMMHMM,none,Returns+Range+fg+RSI+pct_RSI,5,0.028064298087591616,-8594.540143970893,,,3.0,
HierarchicalHMM_3factors_robust_Returns+pct_Range+fg+pct_fg+RSI_558,HierarchicalHMM,robust,Returns+pct_Range+fg+pct_fg+RSI,5,0.027592488657566045,-6454.785674136184,,,,3.0
HierarchicalHMM_2factors_robust_Range+pct_Range+fg+pct_fg+RSI+pct_RSI_631,HierarchicalHMM,robust,Range+pct_Range+fg+pct_fg+RSI+pct_RSI,6,0.026564195733419817,-3896.743363228079,,,,2.0
HierarchicalHMM_2factors_robust_Returns+pct_Range+RSI+pct_RSI_457,HierarchicalHMM,robust,Returns+pct_Range+RSI+pct_RSI,4,0.02618151759497406,-4197.796583703321,,,,2.0
HierarchicalHMM_1factors_robust_Returns+fg_322,HierarchicalHMM,robust,Returns+fg,2,0.026091545565292265,-2582.5516108720753,,,,1.0
HierarchicalHMM_1factors_robust_Returns+pct_Range+fg+pct_RSI_447,HierarchicalHMM,robust,Returns+pct_Range+fg+pct_RSI,4,0.025851386274284082,-2634.6898485043216,,,,1.0
HierarchicalHMM_1factors_none_Range+pct_Range+fg+pct_RSI_157,HierarchicalHMM,none,Range+pct_Range+fg+pct_RSI,4,0.02573236036977458,-2121.6591788668193,,,,1.0
HierarchicalHMM_1factors_none_Range+pct_Range+fg_51,HierarchicalHMM,none,Range+pct_Range+fg,3,0.025597663637994136,-2121.872056376899,,,,1.0
HierarchicalHMM_2factors_none_Returns+pct_Range+pct_fg_34,HierarchicalHMM,none,Returns+pct_Range+pct_fg,3,0.025355927746640673,-4134.969168715017,,,,2.0
RollingHMM_none_Returns+Range_7,RollingHMM,none,Returns+Range,2,0.025177727414145458,-1655.101145203288,730.0,21.0,,
HierarchicalHMM_3factors_robust_Returns+pct_Range+fg+pct_fg+RSI+pct_RSI_627,HierarchicalHMM,robust,Returns+pct_Range+fg+pct_fg+RSI+pct_RSI,6,0.025122586509910918,-6527.315641247654,,,,3.0
RollingHMM_none_Returns+pct_Range+fg_33,RollingHMM,none,Returns+pct_Range+fg,3,0.024772086732402117,-2387.5785650329144,730.0,21.0,,
HierarchicalHMM_3factors_none_Returns+Range+pct_fg+RSI+pct_RSI_234,HierarchicalHMM,none,Returns+Range+pct_fg+RSI+pct_RSI,5,0.02452645863627912,-6370.024948240948,,,,3.0
HierarchicalHMM_2factors_none_pct_fg+RSI+pct_RSI_90,HierarchicalHMM,none,pct_fg+RSI+pct_RSI,3,0.024514416770949968,-4640.217361285099,,,,2.0
HierarchicalHMM_2factors_none_Returns+Range+pct_Range+pct_fg+RSI_209,HierarchicalHMM,none,Returns+Range+pct_Range+pct_fg+RSI,5,0.024102843685949667,-4282.478779481024,,,,2.0
GMMHMM_none_Returns+pct_RSI_12,GMMHMM,none,Returns+pct_RSI,2,0.02302532703447246,-3390.041662354353,,,3.0,
HierarchicalHMM_2factors_none_Returns+Range+pct_Range+fg_92,HierarchicalHMM,none,Returns+Range+pct_Range+fg,4,0.02293916275769443,-4314.471480716699,,,,2.0
RollingHMM_none_Range+pct_fg+RSI+pct_RSI_92,RollingHMM,none,Range+pct_fg+RSI+pct_RSI,4,0.022878752221207,-3532.722994791855,730.0,21.0,,
RollingHMM_robust_Returns+Range_134,RollingHMM,robust,Returns+Range,2,0.022847502266797604,-1655.10114520329,730.0,21.0,,
RollingHMM_none_fg+RSI_23,RollingHMM,none,fg+RSI,2,0.022309433780285316,-844.7673069438652,730.0,21.0,,
HierarchicalHMM_2factors_none_Returns+Range+pct_Range+fg+RSI+pct_RSI_291,HierarchicalHMM,none,Returns+Range+pct_Range+fg+RSI+pct_RSI,6,0.021747646227937168,-4220.326882153033,,,,2.0
GMMHMM_none_Returns+Range+pct_Range+fg+pct_RSI_100,GMMHMM,none,Returns+Range+pct_Range+fg+pct_RSI,5,0.02118448896410335,-9131.937953157198,,,3.0,
HierarchicalHMM_1factors_robust_Returns+pct_RSI_325,HierarchicalHMM,robust,Returns+pct_RSI,2,0.021163716201258533,-2680.860151102068,,,,1.0
HierarchicalHMM_1factors_none_Returns+Range+pct_Range+fg_91,HierarchicalHMM,none,Returns+Range+pct_Range+fg,4,0.02096064056912904,-2087.689793886594,,,,1.0
GMMHMM_none_Range+pct_fg_15,GMMHMM,none,Range+pct_fg,2,0.02093285941056183,-5330.072859314907,,,3.0,
HierarchicalHMM_1factors_robust_Returns+Range+pct_Range+fg+pct_fg+RSI_600,HierarchicalHMM,robust,Returns+Range+pct_Range+fg+pct_fg+RSI,6,0.01999965982564594,-2078.5629728826493,,,,1.0
StandardHMM_none_Range+pct_Range+pct_fg+pct_RSI_87,StandardHMM,none,Range+pct_Range+pct_fg+pct_RSI,4,0.01896272582532891,5519.879813460204,,,,
RollingHMM_none_Returns+Range+fg+pct_fg+RSI_104,RollingHMM,none,Returns+Range+fg+pct_fg+RSI,5,0.018283228976944104,-3917.201005802397,730.0,21.0,,
HierarchicalHMM_3factors_none_Range+pct_Range+RSI+pct_RSI_168,HierarchicalHMM,none,Range+pct_Range+RSI+pct_RSI,4,0.017982419597666995,-6952.79516364106,,,,3.0
HierarchicalHMM_3factors_none_Returns+Range+pct_Range+fg+RSI_202,HierarchicalHMM,none,Returns+Range+pct_Range+fg+RSI,5,0.01783236846292871,-7666.013903899485,,,,3.0
HierarchicalHMM_2factors_robust_Returns+pct_Range+fg+pct_RSI_448,HierarchicalHMM,robust,Returns+pct_Range+fg+pct_RSI,4,0.016183327551372872,-4173.604188025347,,,,2.0
RollingHMM_none_Range+fg+pct_fg+RSI+pct_RSI_117,RollingHMM,none,Range+fg+pct_fg+RSI+pct_RSI,5,0.01590015318575731,-3838.980461876349,730.0,21.0,,
GMMHMM_none_Returns+Range+pct_Range+fg+RSI+pct_RSI_121,GMMHMM,none,Returns+Range+pct_Range+fg+RSI+pct_RSI,6,0.015860709352264028,-10860.810455072995,,,3.0,
HierarchicalHMM_2factors_none_pct_Range+RSI+pct_RSI_82,HierarchicalHMM,none,pct_Range+RSI+pct_RSI,3,0.015420136403908626,-4545.700016019884,,,,2.0
RollingHMM_robust_Range+fg+RSI_175,RollingHMM,robust,Range+fg+RSI,3,0.015369182149654643,-1645.466324276795,730.0,21.0,,
HierarchicalHMM_3factors_none_Returns+Range+pct_Range+fg+pct_fg_198,HierarchicalHMM,none,Returns+Range+pct_Range+fg+pct_fg,5,0.015234736929974409,-6631.787969353988,,,,3.0
HierarchicalHMM_1factors_none_Returns+Range+pct_Range+pct_fg+RSI_208,HierarchicalHMM,none,Returns+Range+pct_Range+pct_fg+RSI,5,0.015168653130500287,-2101.38081951156,,,,1.0
RollingHMM_robust_Range+pct_Range+pct_fg+pct_RSI_214,RollingHMM,robust,Range+pct_Range+pct_fg+pct_RSI,4,0.015108806626071192,-3663.306394265176,730.0,21.0,,
RollingHMM_robust_Returns+pct_Range+RSI_162,RollingHMM,robust,Returns+pct_Range+RSI,3,0.015102622074188604,-2442.7244275311923,730.0,21.0,,
HierarchicalHMM_3factors_none_pct_Range+pct_fg+RSI+pct_RSI_192,HierarchicalHMM,none,pct_Range+pct_fg+RSI+pct_RSI,4,0.015041645634707248,-6613.6238195704145,,,,3.0
RollingHMM_none_fg+pct_fg+RSI_59,RollingHMM,none,fg+pct_fg+RSI,3,0.014713232718160187,-1878.5743588146456,730.0,21.0,,
HierarchicalHMM_2factors_none_pct_Range+pct_fg+RSI_78,HierarchicalHMM,none,pct_Range+pct_fg+RSI,3,0.014637931973656145,-4126.734934728302,,,,2.0
HierarchicalHMM_2factors_none_Returns+Range+fg+pct_fg_104,HierarchicalHMM,none,Returns+Range+fg+pct_fg,4,0.01449021093697805,-4501.188205562262,,,,2.0
GMMHMM_none_Range+pct_Range+pct_fg+pct_RSI_87,GMMHMM,none,Range+pct_Range+pct_fg+pct_RSI,4,0.01407084314043229,-10319.707593558564,,,3.0,
RollingHMM_robust_fg+RSI_150,RollingHMM,robust,fg+RSI,2,0.013993053428800957,-844.7673069438645,730.0,21.0,,
HierarchicalHMM_3factors_none_Returns+Range+pct_Range+pct_fg+RSI_210,HierarchicalHMM,none,Returns+Range+pct_Range+pct_fg+RSI,5,0.013691075137762814,-6871.006824834104,,,,3.0
HierarchicalHMM_1factors_none_Returns+pct_RSI_5,HierarchicalHMM,none,Returns+pct_RSI,2,0.013453101358355524,-2680.8601511020515,,,,1.0
RollingHMM_none_fg+pct_fg+pct_RSI_60,RollingHMM,none,fg+pct_fg+pct_RSI,3,0.01285811942687288,-2448.250799114702,730.0,21.0,,
HierarchicalHMM_3factors_none_Returns+Range+pct_Range+RSI_99,HierarchicalHMM,none,Returns+Range+pct_Range+RSI,4,0.012509828045901276,-6781.132062570225,,,,3.0
HierarchicalHMM_1factors_none_Returns+Range+pct_Range+RSI_97,HierarchicalHMM,none,Returns+Range+pct_Range+RSI,4,0.012460916595226523,-2093.5076167409884,,,,1.0
GMMHMM_none_Range+pct_Range+pct_fg_44,GMMHMM,none,Range+pct_Range+pct_fg,3,0.011985194911387106,-7698.499518053568,,,3.0,
HierarchicalHMM_3factors_robust_Returns+Range+pct_fg+RSI+pct_RSI_554,HierarchicalHMM,robust,Returns+Range+pct_fg+RSI+pct_RSI,5,0.011396957368314553,-6370.024948240948,,,,3.0
HierarchicalHMM_3factors_robust_pct_Range+fg+pct_fg+RSI+pct_RSI_598,HierarchicalHMM,robust,pct_Range+fg+pct_fg+RSI+pct_RSI,5,0.010950146025269471,-6504.193356923166,,,,3.0
HierarchicalHMM_2factors_none_Returns+Range+fg+pct_RSI_110,HierarchicalHMM,none,Returns+Range+fg+pct_RSI,4,0.010925508260861059,-3959.5277166729284,,,,2.0
RollingHMM_robust_Range+RSI_143,RollingHMM,robust,Range+RSI,2,0.010648775800871788,-1386.3173158156196,730.0,21.0,,
HierarchicalHMM_3factors_none_Returns+Range+pct_Range+RSI+pct_RSI_218,HierarchicalHMM,none,Returns+Range+pct_Range+RSI+pct_RSI,5,0.010218269159788547,-6661.63330516229,,,,3.0
RollingHMM_none_Returns+Range+fg+pct_fg_67,RollingHMM,none,Returns+Range+fg+pct_fg,4,0.009782769875839903,-3484.2342983907083,730.0,21.0,,
RollingHMM_robust_pct_Range+RSI_147,RollingHMM,robust,pct_Range+RSI,2,0.009661229186260995,-1501.5339514688053,730.0,21.0,,
StandardHMM_none_Returns+Range+pct_Range+pct_fg+RSI+pct_RSI_122,StandardHMM,none,Returns+Range+pct_Range+pct_fg+RSI+pct_RSI,6,0.009643481136892592,3728.2410455471677,,,,
StandardHMM_none_Range+pct_Range+pct_RSI_46,StandardHMM,none,Range+pct_Range+pct_RSI,3,0.00934896475430184,4872.8441237674615,,,,
HierarchicalHMM_4factors_none_Returns+Range+pct_Range+pct_fg+RSI+pct_RSI_298,HierarchicalHMM,none,Returns+Range+pct_Range+pct_fg+RSI+pct_RSI,6,0.00917969185979413,-9121.261796257291,,,,4.0
RollingHMM_none_Range+fg+RSI_48,RollingHMM,none,Range+fg+RSI,3,0.008893792515544851,-1645.4663242767926,730.0,21.0,,
HierarchicalHMM_1factors_robust_Range+fg+pct_fg+RSI+pct_RSI_592,HierarchicalHMM,robust,Range+fg+pct_fg+RSI+pct_RSI,5,0.008608833107123237,-2044.742599531374,,,,1.0
RollingHMM_none_Range+pct_Range+fg+RSI_84,RollingHMM,none,Range+pct_Range+fg+RSI,4,0.008503273091178187,-2628.4830930108947,730.0,21.0,,
RollingHMM_robust_pct_Range+fg+pct_fg_180,RollingHMM,robust,pct_Range+fg+pct_fg,3,0.008291091552418297,-2463.2321974719457,730.0,21.0,,
HierarchicalHMM_3factors_none_Returns+Range+pct_Range+fg+pct_fg+pct_RSI_287,HierarchicalHMM,none,Returns+Range+pct_Range+fg+pct_fg+pct_RSI,6,0.008187501568203671,-6645.521432762291,,,,3.0
RollingHMM_none_Range+RSI_16,RollingHMM,none,Range+RSI,2,0.00766688940910877,-1386.3173158156187,730.0,21.0,,
RollingHMM_robust_Returns+Range+pct_Range+fg+pct_RSI_227,RollingHMM,robust,Returns+Range+pct_Range+fg+pct_RSI,5,0.006727759251240048,-3290.90362333706,730.0,21.0,,
HierarchicalHMM_2factors_none_Returns+fg+pct_fg+pct_RSI_143,HierarchicalHMM,none,Returns+fg+pct_fg+pct_RSI,4,0.006282195356963783,-4607.2076777863795,,,,2.0
RollingHMM_none_pct_Range+fg+pct_fg+RSI+pct_RSI_118,RollingHMM,none,pct_Range+fg+pct_fg+RSI+pct_RSI,5,0.006142978998780044,-3956.2005953629273,730.0,21.0,,
RollingHMM_robust_Range+pct_Range+RSI_172,RollingHMM,robust,Range+pct_Range+RSI,3,0.0061407380437362175,-2249.848806488242,730.0,21.0,,
RollingHMM_robust_Range+RSI+pct_RSI_179,RollingHMM,robust,Range+RSI+pct_RSI,3,0.006048541816909608,-2326.033482957647,730.0,21.0,,
HierarchicalHMM_2factors_none_Returns+pct_Range+RSI_36,HierarchicalHMM,none,Returns+pct_Range+RSI,3,0.005721155513658281,-4473.865483213789,,,,2.0
HierarchicalHMM_5factors_none_Returns+Range+pct_Range+fg+RSI+pct_RSI_294,HierarchicalHMM,none,Returns+Range+pct_Range+fg+RSI+pct_RSI,6,0.005565295392918129,-11712.953881565818,,,,5.0
RollingHMM_none_Returns+Range+pct_Range+RSI_65,RollingHMM,none,Returns+Range+pct_Range+RSI,4,0.0054389922518747694,-3162.593380305344,730.0,21.0,,
RollingHMM_none_Returns+fg_9,RollingHMM,none,Returns+fg,2,0.005266806164262255,-1309.5316074011757,730.0,21.0,,
GMMHMM_none_Range+fg+RSI+pct_RSI_91,GMMHMM,none,Range+fg+RSI+pct_RSI,4,0.004942086887391024,-8147.779321569582,,,3.0,
RollingHMM_none_Returns+pct_Range+fg+pct_fg+RSI+pct_RSI_124,RollingHMM,none,Returns+pct_Range+fg+pct_fg+RSI+pct_RSI,6,0.004845405438262268,-4228.912409228003,730.0,21.0,,
HierarchicalHMM_2factors_none_Range+pct_Range+pct_fg+RSI+pct_RSI_269,HierarchicalHMM,none,Range+pct_Range+pct_fg+RSI+pct_RSI,5,0.00459685851654362,-4300.916774866899,,,,2.0
RollingHMM_robust_Range+pct_Range+fg+pct_fg_210,RollingHMM,robust,Range+pct_Range+fg+pct_fg,4,0.004561590270545456,-3288.325514483021,730.0,21.0,,
HierarchicalHMM_2factors_none_Returns+fg+pct_fg_40,HierarchicalHMM,none,Returns+fg+pct_fg,3,0.004403922856639887,-4576.974727558414,,,,2.0
RollingHMM_robust_Returns+fg+pct_fg+pct_RSI_207,RollingHMM,robust,Returns+fg+pct_fg+pct_RSI,4,0.004372942150495227,-2913.7449433660904,730.0,21.0,,
RollingHMM_robust_Returns+Range+pct_Range_155,RollingHMM,robust,Returns+Range+pct_Range,3,0.004214490022260986,-2452.793548435754,730.0,21.0,,
GMMHMM_none_Range+pct_Range+RSI+pct_RSI_88,GMMHMM,none,Range+pct_Range+RSI+pct_RSI,4,0.004125697601824359,-9335.823639698101,,,3.0,
HierarchicalHMM_3factors_robust_Returns+Range+fg+pct_fg+pct_RSI_546,HierarchicalHMM,robust,Returns+Range+fg+pct_fg+pct_RSI,5,0.00408570660904275,-6280.348089809984,,,,3.0
RollingHMM_none_Returns+fg+pct_fg+pct_RSI_80,RollingHMM,none,Returns+fg+pct_fg+pct_RSI,4,0.003899130594011956,-2913.74494336609,730.0,21.0,,
HierarchicalHMM_1factors_none_Returns+pct_Range+pct_fg+RSI_130,HierarchicalHMM,none,Returns+pct_Range+pct_fg+RSI,4,0.003883147673747466,-1930.6375632824784,,,,1.0
RollingHMM_robust_fg+RSI+pct_RSI_188,RollingHMM,robust,fg+RSI+pct_RSI,3,0.003830794706765193,-1688.6372767472856,730.0,21.0,,
RollingHMM_robust_Returns+Range+pct_Range+pct_RSI_193,RollingHMM,robust,Returns+Range+pct_Range+pct_RSI,4,0.0030218087735715358,-2605.2419593462987,730.0,21.0,,
RollingHMM_robust_Returns+pct_Range+pct_fg+RSI+pct_RSI_238,RollingHMM,robust,Returns+pct_Range+pct_fg+RSI+pct_RSI,5,0.0027892394732139504,-3910.216427560521,730.0,21.0,,
GMMHMM_none_Returns+Range+fg+pct_RSI_69,GMMHMM,none,Returns+Range+fg+pct_RSI,4,0.002785346945651865,-7308.26024624444,,,3.0,
RollingHMM_none_Range+pct_Range+fg+pct_fg+RSI+pct_RSI_125,RollingHMM,none,Range+pct_Range+fg+pct_fg+RSI+pct_RSI,6,0.0024044617130083317,-4685.318252441093,730.0,21.0,,
HierarchicalHMM_1factors_robust_pct_Range+fg+pct_fg+RSI+pct_RSI_596,HierarchicalHMM,robust,pct_Range+fg+pct_fg+RSI+pct_RSI,5,0.0022250924100570405,-1870.8085370005972,,,,1.0
RollingHMM_none_Returns+Range+pct_Range+fg+pct_fg+RSI_119,RollingHMM,none,Returns+Range+pct_Range+fg+pct_fg+RSI,6,0.0021093592094509647,-4731.220433522725,730.0,21.0,,
