,features,silhouette,log_likelihood,train_return_diff,test_return_diff,n_features,combined_score
1231,"pcr, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, pct_fg",0.05119656247202112,-4481.430031593681,0.0032627444560002885,0.008746492046069,6,0.3774710080720499
1232,"pcr, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20, fg",0.12238374788079241,-11082.110865436054,0.0078098373347758295,0.019672034703914543,6,0.9033674813583754
1233,"pcr, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20, pct_fg",0.1392780666975727,-7808.292049187254,0.0028632831543515965,0.005038870024791007,6,0.42560638213273233
1234,"pcr, pcr_zscore, vol_of_vol, iv_percentile_rank, fg, pct_fg",0.2974025618516357,-7977.966567288452,0.0027581458150576824,0.00010709273966011401,6,0.573217143357404
1235,"pcr, pcr_zscore, vol_of_vol, relative_pcr, rsi20, fg",0.1670766979857077,-6848.9781972959145,0.007239811563298384,0.019672034703914543,6,0.8910578543155461
1236,"pcr, pcr_zscore, vol_of_vol, relative_pcr, rsi20, pct_fg",0.12468697422466359,-3462.459600091643,0.005290260225698042,0.01038829828610808,6,0.6537129967944677
1237,"pcr, pcr_zscore, vol_of_vol, relative_pcr, fg, pct_fg",0.26825777285711405,-3661.135010706934,0.003656691754999282,0.00010709273966011401,6,0.6339269483570422
1238,"pcr, pcr_zscore, vol_of_vol, rsi20, fg, pct_fg",0.20805566506997716,-6871.655464519765,0.0052967836130055415,0.006212229889118503,6,0.7377340263705313
1239,"pcr, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.11325979119080547,-5274.076598155753,0.0018928612542852955,0.004529487335771628,6,0.302545916619335
1240,"pcr, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, fg",0.11515592924846771,-5751.761453701662,0.0029807477317035464,0.006539773870981022,6,0.4132307024188223
1241,"pcr, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.1903289178687357,-2193.9614658259125,0.0029126544652735885,0.00571246628795322,6,0.4815943643960946
1242,"pcr, pcr_zscore, trend_strength, iv_percentile_rank, rsi20, fg",0.12922866254211593,-8792.88341088962,0.007354067086672854,0.0,6,0.8646353712094014
1243,"pcr, pcr_zscore, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.2133397750687835,-5775.722480800877,0.007768177129069584,0.008217083534145643,6,0.990157487975742
1244,"pcr, pcr_zscore, trend_strength, iv_percentile_rank, fg, pct_fg",0.3323316037019621,-5683.740880763914,0.0031436980454107987,0.00435627972710695,6,0.646701408243042
1245,"pcr, pcr_zscore, trend_strength, relative_pcr, rsi20, fg",0.10217889366780679,-4646.671801235397,0.003591886498474974,0.005612462590300299,6,0.4613675435153042
1246,"pcr, pcr_zscore, trend_strength, relative_pcr, rsi20, pct_fg",0.14916657535625796,-1097.8836783883255,0.0020292016928077175,0.0019353053398105148,6,0.3520867446370297
1247,"pcr, pcr_zscore, trend_strength, relative_pcr, fg, pct_fg",0.28821608967756696,-1307.6034113344856,0.004696912597632202,0.00010709273966011401,6,0.7579073494407871
1248,"pcr, pcr_zscore, trend_strength, rsi20, fg, pct_fg",0.272868366266248,-4539.193025389937,0.002413350002263828,0.0031462879122080905,6,0.5142033664926308
1249,"pcr, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, fg",0.1292815213696115,-7853.043927231853,0.007354067086672854,0.019672034703914543,6,0.8646882300368969
1250,"pcr, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.11013012842244159,-4465.096241042532,0.0007229781249643954,0.008291303715135765,6,0.18242794091888112
1251,"pcr, pcr_zscore, iv_percentile_rank, relative_pcr, fg, pct_fg",0.35401268175470146,-4692.287650000815,0.0027468940039526582,0.00010709273966011401,6,0.6287020821499674
1252,"pcr, pcr_zscore, iv_percentile_rank, rsi20, fg, pct_fg",0.17566049143642146,-7920.8546455265305,0.0044978140923393976,0.00010709273966011401,6,0.6254419006703612
1253,"pcr, pcr_zscore, relative_pcr, rsi20, fg, pct_fg",0.30890323658367075,-3655.4122129105626,0.003679228126622613,0.008044949163213858,6,0.676826049245932
1254,"pcr, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.17413212954371157,-7284.816823221873,0.0014111619476923174,0.009486471092922473,6,0.3152483243129433
1255,"pcr, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg",0.10584234673390151,-7786.043934218341,0.0012335474504510014,0.005157441739575174,6,0.22919709177900166
1256,"pcr, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.17650568840215544,-4167.529947966317,0.0010724209132013103,0.006068235142164924,6,0.2837477797222865
1257,"pcr, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg",0.11947835722403063,-10669.732824325338,0.007477232976803486,0.019672034703914543,6,0.8672016549043792
1258,"pcr, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.22062737660344398,-7256.770601312796,0.0030311506300628,0.007015521685566194,6,0.523742439609724
1259,"pcr, vol_of_vol, trend_strength, iv_percentile_rank, fg, pct_fg",0.307622510745397,-7593.566563773009,0.0026165659427672457,0.00435627972710695,6,0.5692791050221215
1260,"pcr, vol_of_vol, trend_strength, relative_pcr, rsi20, fg",0.08218194903180809,-6720.597073610588,0.003607459986135598,0.0025420513730113675,6,0.4429279476453679
1261,"pcr, vol_of_vol, trend_strength, relative_pcr, rsi20, pct_fg",0.12939247279170485,-3071.1938859584347,0.006091930914835588,0.009879507980865392,6,0.7385855642752637
1262,"pcr, vol_of_vol, trend_strength, relative_pcr, fg, pct_fg",0.2587374841818173,-3388.239097506108,0.003841219129204602,0.00010709273966011401,6,0.6428593971022776
1263,"pcr, vol_of_vol, trend_strength, rsi20, fg, pct_fg",0.21373593539859637,-6443.646156791802,0.006493429513950274,0.001347098008411882,6,0.8630788867936238
1264,"pcr, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, fg",0.12359018844792682,-9848.933481113207,0.007741308327328393,0.019672034703914543,6,0.8977210211807661
1265,"pcr, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.15024606273868343,-6455.9690633927685,0.0013381215962264942,0.007387963747657968,6,0.2840582223613328
1266,"pcr, vol_of_vol, iv_percentile_rank, relative_pcr, fg, pct_fg",0.29495572975608353,-6764.863860667556,0.002561136323009811,0.0011902005855221982,6,0.5510693620570646
1267,"pcr, vol_of_vol, iv_percentile_rank, rsi20, fg, pct_fg",0.1811445046857433,-9719.493425794826,0.0035262944394789846,0.00010709273966011401,6,0.5337739486336418
1268,"pcr, vol_of_vol, relative_pcr, rsi20, fg, pct_fg",0.24476016230316336,-5672.115716173797,0.005080935338967387,0.00010709273966011401,6,0.7528536961999021
1269,"pcr, trend_strength, iv_percentile_rank, relative_pcr, rsi20, fg",0.12408822882208567,-7578.574724559029,0.008134277828339328,0.019672034703914543,6,0.9375160116560185
1270,"pcr, trend_strength, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.2044363917454868,-4448.449189686658,0.007515660334216266,0.007262765649397981,6,0.9560024251671134
1271,"pcr, trend_strength, iv_percentile_rank, relative_pcr, fg, pct_fg",0.3197043391468238,-4466.0811865379965,0.0029620298177001018,0.00435627972710695,6,0.615907320916834
1272,"pcr, trend_strength, iv_percentile_rank, rsi20, fg, pct_fg",0.10860062726343718,-7861.815085672941,0.008699404080975122,0.00010709273966011401,6,0.9785410353609494
1273,"pcr, trend_strength, relative_pcr, rsi20, fg, pct_fg",0.40618822431915447,-3324.3022211013813,0.005372365949795505,0.006768381141840715,6,0.9434248192987049
1274,"pcr, iv_percentile_rank, relative_pcr, rsi20, fg, pct_fg",0.19007946472813972,-6711.788202166628,0.004728979083906294,0.00010709273966011401,6,0.6629773731187691
1275,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank",0.18807962556679833,-7457.40701128958,0.004737609132629399,0.007723856472688823,6,0.6618405388297383
1276,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, relative_pcr",0.4170419207748469,-3312.139321380066,0.0064256352400789115,0.007669050220531712,6,1.059605444782738
1277,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, rsi20",0.08986778563475593,-6528.780848300448,0.00171070972286625,0.003233089253117,6,0.26093875792138094
1278,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, fg",0.04520751042958199,-6928.201480671084,0.003911089939876153,0.0016523162784847787,6,0.43631650441719727
1279,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, trend_strength, pct_fg",0.11816823438668052,-3362.56736145863,0.005451549602352911,0.007088471386568365,6,0.6633231946219716
1280,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr",0.233621927176481,-5847.549448194433,0.0018353337982874047,0.00639550638988113,6,0.41715530700522147
1281,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20",0.0832345323525373,-9713.422838895256,0.003692784304728633,0.007097531928645467,6,0.4525129628254006
1282,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, fg",0.11182720062387091,-10138.399605268052,0.0016050205112307849,0.009264333393758222,6,0.27232925174694944
1283,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, iv_percentile_rank, pct_fg",0.20269202636635492,-6576.478755763447,0.0075565522376693,0.009320276668284501,6,0.958347250133285
1284,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, relative_pcr, rsi20",0.0580843279248625,-5655.528723350691,0.004540878574011146,0.0096979536217571,6,0.5121721853259771
1285,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, relative_pcr, fg",0.06266107344454297,-5954.409557088981,0.004256296002147334,0.006266237362075424,6,0.48829067365927636
1286,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, relative_pcr, pct_fg",0.006218979848752794,-2189.6865587801694,0.0033805710567111477,0.009037077036496817,6,0.34427608551986755
1287,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, rsi20, fg",0.1348221752986614,-9288.270849411352,0.006614214435754755,0.008482386063180851,6,0.7962436188741369
1288,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, rsi20, pct_fg",0.18030182322387825,-5710.467977091625,0.006002625617339487,0.008695814138390715,6,0.7805643849578269
1289,"iv_skew, normalized_vrp, pcr_zscore, vol_of_vol, fg, pct_fg",0.16939008263050886,-5934.132131727135,0.005319934817853963,0.006771684898978695,6,0.7013835644159052
1290,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr",0.17809555994500317,-4213.857729141448,0.0025064784256486465,0.007918322197452927,6,0.42874340250986787
1291,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, rsi20",0.10573968714535076,-7354.096975378887,0.0025829363471271726,0.005140684600689708,6,0.364033321858068
1292,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, fg",0.12998537224908802,-7861.400527394948,0.001961724382746264,0.009264333393758222,6,0.3261578105237144
1293,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, iv_percentile_rank, pct_fg",0.2098260684601703,-4377.473772137185,0.00608409630128539,0.005721935790035595,6,0.8182356985887093
1294,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, relative_pcr, rsi20",0.2845960883676305,-2614.4507052334798,0.006343331616156291,0.006454381905351359,6,0.9189292499832595
1295,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, relative_pcr, fg",0.12358737660001101,-3193.170027634385,0.007022309924835952,0.014406065614376698,6,0.8258183690836063
1296,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, relative_pcr, pct_fg",0.1683319692433625,23.51039848135923,0.004204380913169852,0.006702532318197845,6,0.5887700605603476
1297,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, rsi20, fg",0.1010173768694408,-6930.039186625627,0.004955482350659435,0.019672034703914543,6,0.5965656119353844
1298,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, rsi20, pct_fg",0.2982572279033124,-3059.6834364935175,0.005187736195701463,0.004456324660756926,6,0.8170308474734587
1299,"iv_skew, normalized_vrp, pcr_zscore, trend_strength, fg, pct_fg",0.3379483990103931,-3690.3358513705125,0.008248937042894073,0.004123799831975276,6,1.1628421032998004
1300,"iv_skew, normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20",0.11603387613993164,-6419.531541120199,0.0013672961112445577,0.006918146141033433,6,0.2527634872643874
1301,"iv_skew, normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr, fg",0.13007882152024638,-6870.944691117675,0.001961724382746264,0.009264333393758222,6,0.3262512597948728
1302,"iv_skew, normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr, pct_fg",0.10728721823857773,-3299.981375477984,0.000759369309017844,0.009735304166155328,6,0.1832241491403621
1303,"iv_skew, normalized_vrp, pcr_zscore, iv_percentile_rank, rsi20, fg",0.09153973263348181,-10274.335536146877,0.0056947895933360795,0.010515395352544265,6,0.6610186919670897
1304,"iv_skew, normalized_vrp, pcr_zscore, iv_percentile_rank, rsi20, pct_fg",0.1571500190131543,-6513.643692316374,0.003575142412691452,0.00916945490238895,6,0.5146642602822995
1305,"iv_skew, normalized_vrp, pcr_zscore, iv_percentile_rank, fg, pct_fg",0.28025677223235584,-6841.877058502641,0.003279700592951443,0.007051137091174953,6,0.6082268315275001
1306,"iv_skew, normalized_vrp, pcr_zscore, relative_pcr, rsi20, fg",0.10198087381316437,-6004.435501812762,0.005094040278137422,0.00010709273966011401,6,0.6113849016269065
1307,"iv_skew, normalized_vrp, pcr_zscore, relative_pcr, rsi20, pct_fg",0.18303255732750862,-2383.535172248245,0.0013112749068477849,0.0054881121729024405,6,0.31416004801228714
1308,"iv_skew, normalized_vrp, pcr_zscore, relative_pcr, fg, pct_fg",0.3260443084424715,-2722.756189276078,0.011250982062221665,0.003980794337551816,6,1.451142514664638
1309,"iv_skew, normalized_vrp, pcr_zscore, rsi20, fg, pct_fg",0.23989436359736954,-5988.392523625047,0.00785624469152956,0.002329176563038309,6,1.0255188327503255
1310,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr",0.14231612534240148,-6027.622655078585,0.0012045113548880865,0.002126149713286684,6,0.26276726083121016
1311,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, rsi20",0.1406699080131388,-9061.393641283143,0.0009102539138237035,0.004966981172175857,6,0.23169529939550915
1312,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, fg",0.11360294348075303,-9604.570256111341,0.0011608150481324801,0.007973334247146613,6,0.22968444829400103
1313,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank, pct_fg",0.07910730859428199,-5841.36218636501,0.0015328875473918427,0.004507241374719678,6,0.23239606333346624
1314,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, relative_pcr, rsi20",0.06231010438475207,-5120.832269114923,0.003240730817649324,0.006615157608211327,6,0.3863831861496845
1315,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, relative_pcr, fg",0.23446966876385295,-5491.680904528522,0.007698216720104565,0.00010709273966011401,6,1.0042913407743095
1316,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, relative_pcr, pct_fg",-0.04840535878782266,-1771.016906139284,0.004320250618828267,0.007516388176844403,6,0.38361970309500404
1317,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, rsi20, fg",0.1316816468318319,-8685.509832196558,0.00628665328631149,0.008482386063180851,6,0.7603469754629809
1318,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, rsi20, pct_fg",0.23558370227361944,-4986.603686242393,0.007099877256770041,0.032804799976661934,6,0.9455714279506235
1319,"iv_skew, normalized_vrp, vol_of_vol, trend_strength, fg, pct_fg",0.05451698406156145,-5553.319980980937,0.004803816604953977,0.006907513707435351,6,0.5348986445569591
1320,"iv_skew, normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20",0.05012019431063128,-8264.1686105617,0.0034733811822153073,0.005732365142289177,6,0.397458312532162
1321,"iv_skew, normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr, fg",0.10736059586379419,-8638.300548636049,0.0012406210515717468,0.009264333393758222,6,0.23142270102096887
1322,"iv_skew, normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr, pct_fg",-0.0007905238983135379,-4989.874803595106,0.004781193211375434,0.00854744224486455,6,0.4773287972392299
1323,"iv_skew, normalized_vrp, vol_of_vol, iv_percentile_rank, rsi20, fg",0.10301537908077693,-11897.251938951951,0.007283349917674704,0.0048689826167211785,6,0.8313503708482474
1324,"iv_skew, normalized_vrp, vol_of_vol, iv_percentile_rank, rsi20, pct_fg",0.12732507731054468,-8147.983201417436,0.00282463654675735,0.0041720516151847265,6,0.40978873198627974
1325,"iv_skew, normalized_vrp, vol_of_vol, iv_percentile_rank, fg, pct_fg",0.19782944715811462,-8427.0669953617,0.002632551996609994,0.019625184310153043,6,0.46108464681911404
1326,"iv_skew, normalized_vrp, vol_of_vol, relative_pcr, rsi20, fg",0.12853347679802135,-7879.14864700277,0.005931992036589718,0.008482386063180851,6,0.7217326804569932
1327,"iv_skew, normalized_vrp, vol_of_vol, relative_pcr, rsi20, pct_fg",0.2122932337546318,-4313.984435056579,0.0054567054926336084,0.010651632005533852,6,0.7579637830179927
1328,"iv_skew, normalized_vrp, vol_of_vol, relative_pcr, fg, pct_fg",0.07420562993189482,-4652.3114580461415,0.00344248052816381,0.006069824268332074,6,0.4184536827482758
1329,"iv_skew, normalized_vrp, vol_of_vol, rsi20, fg, pct_fg",0.2352956071229908,-7524.300402121232,0.010415700663835332,0.006771684898978695,6,1.276865673506524
1330,"iv_skew, normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.1551469792969445,-5997.709164862588,0.0014036509005991699,0.0062237547141050075,6,0.2955120693568615
1331,"iv_skew, normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr, fg",0.1270708798776487,-6502.248251358288,0.002706537305971265,0.007995595052254282,6,0.3977246104747752
1332,"iv_skew, normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.0031510191476521814,-2774.340882544482,0.004434569683355706,0.005302585107274459,6,0.44660798748322283
1333,"iv_skew, normalized_vrp, trend_strength, iv_percentile_rank, rsi20, fg",0.09259947850921939,-9690.75652037468,0.0056956662162316015,0.007840654920060176,6,0.6621661001323795
1334,"iv_skew, normalized_vrp, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.12004085774476847,-5815.576341483531,0.005563530064133284,0.016438010902439897,6,0.6763938641580969
1335,"iv_skew, normalized_vrp, trend_strength, iv_percentile_rank, fg, pct_fg",0.28855577895966156,-6305.6659309252855,0.003590325418435799,0.007051137091174953,6,0.6475883208032415
1336,"iv_skew, normalized_vrp, trend_strength, relative_pcr, rsi20, fg",0.1843664780653853,-4960.595580829523,0.00836204541435089,0.02206133150422282,6,1.0205710195004745
1337,"iv_skew, normalized_vrp, trend_strength, relative_pcr, rsi20, pct_fg",0.3278235165596041,-1655.3349302185486,0.005433968976972471,0.005092539849615254,6,0.8712204142568512
1338,"iv_skew, normalized_vrp, trend_strength, relative_pcr, fg, pct_fg",0.3322893430368338,-2328.9830660574908,0.011002188174485186,0.006771684898978695,6,1.4325081604853525
1339,"iv_skew, normalized_vrp, trend_strength, rsi20, fg, pct_fg",0.2470556150847414,-5342.251977788614,0.011029952692467218,0.006771684898978695,6,1.3500508843314631
1340,"iv_skew, normalized_vrp, iv_percentile_rank, relative_pcr, rsi20, fg",0.10468288101159715,-8871.562853821419,0.006341874876604114,0.007289395281354859,6,0.7388703686720086
1341,"iv_skew, normalized_vrp, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.13243873517172802,-5152.224274361271,0.005160248122109721,0.01275076685184456,6,0.6484635473827001
1342,"iv_skew, normalized_vrp, iv_percentile_rank, relative_pcr, fg, pct_fg",0.27498194173755286,-5386.525141114649,0.0032679790500117377,0.004827890036092058,6,0.6017798467387266
1343,"iv_skew, normalized_vrp, iv_percentile_rank, rsi20, fg, pct_fg",0.18318384258861775,-8453.169078269855,0.004342080129014469,0.007051137091174953,6,0.6173918554900646
1344,"iv_skew, normalized_vrp, relative_pcr, rsi20, fg, pct_fg",0.24143510997914513,-4532.665413318091,0.011992926769679522,0.006771684898978695,6,1.4407277869470974
1345,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr",0.2384568768381173,-6455.726268126982,0.0012495435773450469,0.010317038790539147,6,0.363411234572622
1346,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, rsi20",0.20130052429985248,-10176.58425008729,0.002430453655143878,0.006934638165916893,6,0.4443458898142403
1347,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, fg",0.11080446912193061,-10671.48066096761,0.001036863935189325,0.0051732730515941065,6,0.2144908626408631
1348,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank, pct_fg",0.20911129065105036,-7037.358897926101,0.004478673337850814,0.003420042738236654,6,0.6569786244361318
1349,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, rsi20",0.07920457371659735,-5912.259639826662,0.002791839678259584,0.011564023152549011,6,0.3583885415425557
1350,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, fg",0.22327287474236462,-6470.803006865934,0.006561710951133453,0.010976330483568488,6,0.8794439698557099
1351,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, relative_pcr, pct_fg",0.18382612882395935,-2943.34828865532,0.0011176132300555139,0.00519088223278741,6,0.29558745182951074
1352,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, rsi20, fg",0.087973929155007,-9586.253188237599,0.003626386003546378,0.012493426841236152,6,0.4506125295096448
1353,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, rsi20, pct_fg",0.32037138205710397,-5870.851139510565,0.0058824764675241056,0.006996431876436428,6,0.9086190288095146
1354,"iv_skew, pcr_zscore, vol_of_vol, trend_strength, fg, pct_fg",0.3117416832999815,-6468.089997248593,0.003962420946682793,0.00548374458399739,6,0.7079837779682607
1355,"iv_skew, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20",0.11825237429258834,-9101.328114274309,0.0023988415035276767,0.006830840769792538,6,0.358136524645356
1356,"iv_skew, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, fg",0.11418849184066258,-9669.877085300104,0.0043998611350734036,0.006539773870981022,6,0.5541746053480029
1357,"iv_skew, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr, pct_fg",0.1294972568637562,-5902.200866008072,0.002261516035735577,0.004954827239508267,6,0.3556488604373139
1358,"iv_skew, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20, fg",0.12406623011336831,-12742.13932630263,0.006545092837648893,0.00010709273966011401,6,0.7785755138782575
1359,"iv_skew, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20, pct_fg",0.2749565794097,-9328.409256328307,0.003840178598958471,0.006704601209337217,6,0.658974439305547
1360,"iv_skew, pcr_zscore, vol_of_vol, iv_percentile_rank, fg, pct_fg",0.3026839454161748,-9616.453906789096,0.0025610790975299194,0.001595746032824117,6,0.5587918551691669
1361,"iv_skew, pcr_zscore, vol_of_vol, relative_pcr, rsi20, fg",0.15153405160944614,-8515.940452629487,0.006264088378822405,0.00010709273966011401,6,0.7779428894916867
1362,"iv_skew, pcr_zscore, vol_of_vol, relative_pcr, rsi20, pct_fg",0.07486399292022806,-5182.852762191088,0.004651361520793795,0.0049926184483929485,6,0.5400001449996076
1363,"iv_skew, pcr_zscore, vol_of_vol, relative_pcr, fg, pct_fg",0.41407476562167583,-5383.63265288205,0.003143508125432657,0.0038782948427740025,6,0.7284255781649416
1364,"iv_skew, pcr_zscore, vol_of_vol, rsi20, fg, pct_fg",0.2106252574585111,-8649.195727350241,0.007125387184822191,0.00010709273966011401,6,0.9231639759407302
1365,"iv_skew, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.19899679172403473,-6876.523869534951,0.0008968950610279971,0.006731261996577392,6,0.2886862978268344
1366,"iv_skew, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, fg",0.12125925004251191,-7420.5707005630065,0.003914995418777735,0.006539773870981022,6,0.5127587919202854
1367,"iv_skew, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.12325526002217976,-3822.8980673545434,0.002892453733508278,0.005407001918396205,6,0.4125006333730076
1368,"iv_skew, pcr_zscore, trend_strength, iv_percentile_rank, rsi20, fg",0.12681625166379995,-10515.428521821892,0.007119674635517641,0.019672034703914543,6,0.838783715215564
1369,"iv_skew, pcr_zscore, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.20824065886287063,-7334.805023751268,0.006966386725217309,0.008303059461312249,6,0.9048793313846015
1370,"iv_skew, pcr_zscore, trend_strength, iv_percentile_rank, fg, pct_fg",0.325145596757393,-7343.725988950423,0.003095437956599877,0.00435627972710695,6,0.6346893924173806
1371,"iv_skew, pcr_zscore, trend_strength, relative_pcr, rsi20, fg",0.1672385022031086,-6266.605603971531,0.005904110819933836,0.019672034703914543,6,0.7576495841964921
1372,"iv_skew, pcr_zscore, trend_strength, relative_pcr, rsi20, pct_fg",0.3627984862297534,-2557.3317122983603,0.004926808814498398,0.005242996968978475,6,0.8554793676795932
1373,"iv_skew, pcr_zscore, trend_strength, relative_pcr, fg, pct_fg",0.30154556079595246,-3041.1882432981133,0.00385183165403603,0.00010709273966011401,6,0.6867287261995555
1374,"iv_skew, pcr_zscore, trend_strength, rsi20, fg, pct_fg",0.2566848948865976,-6520.9283475217135,0.03294666443960606,0.00010709273966011401,6,3.5513513388472036
1375,"iv_skew, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, fg",0.12997298155614662,-9525.560447281929,0.007351422133600247,0.00010709273966011401,6,0.8651151949161713
1376,"iv_skew, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20, pct_fg",0.24777190569367416,-6157.5317713763625,0.0016018316597264546,0.005154496127384951,6,0.4079550716663196
1377,"iv_skew, pcr_zscore, iv_percentile_rank, relative_pcr, fg, pct_fg",0.34465717797214274,-6341.708822290144,0.002854802554898503,0.012776953907021018,6,0.630137433461993
1378,"iv_skew, pcr_zscore, iv_percentile_rank, rsi20, fg, pct_fg",0.18353645843097835,-9657.525334766626,0.004104766722001032,0.00010709273966011401,6,0.5940131306310815
1379,"iv_skew, pcr_zscore, relative_pcr, rsi20, fg, pct_fg",0.20840061565062243,-5453.151922658793,0.0036164790458626753,0.00010709273966011401,6,0.57004852023689
1380,"iv_skew, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.18566769214569537,-8766.095220789544,0.0012352674606632503,0.009418065945343081,6,0.3091944382120204
1381,"iv_skew, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, fg",0.10690456812933383,-9275.72670411332,0.0014961147703156585,0.006771209573380016,6,0.25651604516089965
1382,"iv_skew, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.11722293893904079,-5601.1790890541015,0.003649996741433542,0.006511721656798755,6,0.482222613082395
1383,"iv_skew, vol_of_vol, trend_strength, iv_percentile_rank, rsi20, fg",0.12252650773088423,-12161.179992029409,0.006443562304501792,0.00010709273966011401,6,0.7668827381810635
